announce_ts,effective_ts,symbol,direction,source_title
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,0GUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,ACHUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,APEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,AVNTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,BABYUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,EIGENUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,FARTCOINUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,FFUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,GALAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,MOCAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,REDUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,SSVUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,VANAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-29T01:00:15.013000+00:00,2026-05-01T00:00:00+00:00,ZENUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-05-01)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,ACEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,ARKMUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,AUCTIONUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,BIGTIMEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,BOMEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,COOKIEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,GMTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,HIGHUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,HOLOUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,IOUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,LAYERUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,MEMEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,MERLUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,MLNUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,NEIROUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,NOMUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,NOTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,PNUTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,SOMIUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-21T06:00:11.273000+00:00,2026-04-24T00:00:00+00:00,YBUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-24)
2026-04-20T04:00:40.501000+00:00,2026-04-21T00:00:00+00:00,EWJUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2026-04-21)
2026-04-20T04:00:40.501000+00:00,2026-04-21T00:00:00+00:00,EWYUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2026-04-21)
2026-04-20T04:00:40.501000+00:00,2026-04-21T00:00:00+00:00,QQQUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2026-04-21)
2026-04-20T04:00:40.501000+00:00,2026-04-21T00:00:00+00:00,SPYUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2026-04-21)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,0GUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,BERAUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,BIOUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,ERAUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,FFUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,KAITOUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,LINEAUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,MOODENGUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,NMRUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,PROVEUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,SNXUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,SPKUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,SUSHIUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,TRBUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,WIFUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,XPLUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-04-07T07:30:07.882000+00:00,2026-04-10T00:00:00+00:00,ZENUSDT,unknown,Update on the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-04-10)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,AIOTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,AVAAIUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,BANANAS31USDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,LIGHTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,PTBUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,RDNTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,RLUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,SOLVUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,SWARMSUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,TAKEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,TSTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-17T06:30:11.597000+00:00,2026-03-20T00:00:00+00:00,VICUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-20)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,AIUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,ATAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,B3USDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,CLOUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,COOKIEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,DODOXUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,EDENUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,FORTHUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,HFTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,HUMAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,LAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,PEOPLEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,SAGAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,SYSUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,TREEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-10T05:30:02.891000+00:00,2026-03-10T00:00:00+00:00,VANRYUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-10)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,1000CATUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,AIXBTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,EPICUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,EULUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,GOATUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,GRIFFAINUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,HAEDALUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,HEMIUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,JSTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,LITUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,LUMIAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,MAGICUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,MBOXUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,MIRAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,MITOUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,NOMUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
2026-03-03T02:30:11.964000+00:00,2026-03-07T00:00:00+00:00,NTRNUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2026-03-07)
